Sayaç_Kodu,Sayaç_Seri_No,Dönem,Gün,Saat,Çekiş
2127570400.0,500279486,06/2025,20,13-14,0.0
2127570400.0,500279486,06/2025,21,13-14,0.0
2127570400.0,500279486,06/2025,22,13-14,0.0
2127570400.0,500279486,06/2025,23,13-14,0.0
2127570400.0,500279486,06/2025,24,13-14,0.0
2127570400.0,500279486,06/2025,25,13-14,0.0
2127570400.0,500279486,06/2025,26,13-14,0.0
2127570400.0,500279486,06/2025,27,13-14,0.0
2127570400.0,500279486,06/2025,28,13-14,0.0
2127570400.0,500279486,06/2025,29,13-14,0.0
2127570400.0,500279486,06/2025,30,13-14,0.0
2127570400.0,500279486,06/2025,1,14-15,0.001
2127570400.0,500279486,06/2025,2,14-15,0.001
2127570400.0,500279486,06/2025,3,14-15,0.001
2127570400.0,500279486,06/2025,4,14-15,0.001
2127570400.0,500279486,06/2025,5,14-15,0.001
2127570400.0,500279486,06/2025,6,14-15,0.001
2127570400.0,500279486,06/2025,7,14-15,0.001
2127570400.0,500279486,06/2025,8,14-15,0.001
2127570400.0,500279486,06/2025,9,14-15,0.001
2127570400.0,500279486,06/2025,10,14-15,0.001
2127570400.0,500279486,06/2025,11,14-15,0.001
2127570400.0,500279486,06/2025,12,14-15,0.001
2127570400.0,500279486,06/2025,13,14-15,0.001
2127570400.0,500279486,06/2025,14,14-15,0.001
2127570400.0,500279486,06/2025,15,14-15,0.001
2127570400.0,500279486,06/2025,16,14-15,0.001
2127570400.0,500279486,06/2025,17,14-15,0.001
2127570400.0,500279486,06/2025,18,14-15,0.001
2127570400.0,500279486,06/2025,19,14-15,0.001
2127570400.0,500279486,06/2025,20,14-15,0.001
2127570400.0,500279486,06/2025,21,14-15,0.001
2127570400.0,500279486,06/2025,22,14-15,0.001
2127570400.0,500279486,06/2025,23,14-15,0.001
2127570400.0,500279486,06/2025,24,14-15,0.001
2127570400.0,500279486,06/2025,25,14-15,0.001
2127570400.0,500279486,06/2025,26,14-15,0.001
2127570400.0,500279486,06/2025,27,14-15,0.001
2127570400.0,500279486,06/2025,28,14-15,0.001
2127570400.0,500279486,06/2025,29,14-15,0.001
2127570400.0,500279486,06/2025,30,14-15,0.001
2127570400.0,500279486,06/2025,1,15-16,0.0
2127570400.0,500279486,06/2025,2,15-16,0.0
2127570400.0,500279486,06/2025,3,15-16,0.0
2127570400.0,500279486,06/2025,4,15-16,0.0
2127570400.0,500279486,06/2025,5,15-16,0.0
2127570400.0,500279486,06/2025,6,15-16,0.0
2127570400.0,500279486,06/2025,7,15-16,0.0
2127570400.0,500279486,06/2025,8,15-16,0.0
2127570400.0,500279486,06/2025,9,15-16,0.0
2127570400.0,500279486,06/2025,10,15-16,0.0
2127570400.0,500279486,06/2025,11,15-16,0.0
2127570400.0,500279486,06/2025,12,15-16,0.0
2127570400.0,500279486,06/2025,13,15-16,0.0
2127570400.0,500279486,06/2025,14,15-16,0.0
2127570400.0,500279486,06/2025,15,15-16,0.0
2127570400.0,500279486,06/2025,16,15-16,0.0
2127570400.0,500279486,06/2025,17,15-16,0.0
2127570400.0,500279486,06/2025,18,15-16,0.0
2127570400.0,500279486,06/2025,19,15-16,0.0
2127570400.0,500279486,06/2025,20,15-16,0.0
2127570400.0,500279486,06/2025,21,15-16,0.0
2127570400.0,500279486,06/2025,22,15-16,0.0
2127570400.0,500279486,06/2025,23,15-16,0.0
2127570400.0,500279486,06/2025,24,15-16,0.0
2127570400.0,500279486,06/2025,25,15-16,0.0
2127570400.0,500279486,06/2025,26,15-16,0.0
2127570400.0,500279486,06/2025,27,15-16,0.0
2127570400.0,500279486,06/2025,28,15-16,0.0
2127570400.0,500279486,06/2025,29,15-16,0.0
2127570400.0,500279486,06/2025,30,15-16,0.0
2127570400.0,500279486,06/2025,1,16-17,0.001
2127570400.0,500279486,06/2025,2,16-17,0.001
2127570400.0,500279486,06/2025,3,16-17,0.001
2127570400.0,500279486,06/2025,4,16-17,0.001
2127570400.0,500279486,06/2025,5,16-17,0.001
2127570400.0,500279486,06/2025,6,16-17,0.001
2127570400.0,500279486,06/2025,7,16-17,0.001
2127570400.0,500279486,06/2025,8,16-17,0.001
2127570400.0,500279486,06/2025,9,16-17,0.001
2127570400.0,500279486,06/2025,10,16-17,0.001
2127570400.0,500279486,06/2025,11,16-17,0.001
2127570400.0,500279486,06/2025,12,16-17,0.001
2127570400.0,500279486,06/2025,13,16-17,0.001
2127570400.0,500279486,06/2025,14,16-17,0.001
2127570400.0,500279486,06/2025,15,16-17,0.001
2127570400.0,500279486,06/2025,16,16-17,0.001
2127570400.0,500279486,06/2025,17,16-17,0.001
2127570400.0,500279486,06/2025,18,16-17,0.001
2127570400.0,500279486,06/2025,19,16-17,0.001
2127570400.0,500279486,06/2025,20,16-17,0.001
2127570400.0,500279486,06/2025,21,16-17,0.001
2127570400.0,500279486,06/2025,22,16-17,0.001
2127570400.0,500279486,06/2025,23,16-17,0.001
2127570400.0,500279486,06/2025,24,16-17,0.001
2127570400.0,500279486,06/2025,25,16-17,0.001
2127570400.0,500279486,06/2025,26,16-17,0.001
2127570400.0,500279486,06/2025,27,16-17,0.001
2127570400.0,500279486,06/2025,28,16-17,0.001
2127570400.0,500279486,06/2025,29,16-17,0.001
2127570400.0,500279486,06/2025,30,16-17,0.001
2127570400.0,500279486,06/2025,1,17-18,0.0
2127570400.0,500279486,06/2025,2,17-18,0.0
2127570400.0,500279486,06/2025,3,17-18,0.0
2127570400.0,500279486,06/2025,4,17-18,0.0
2127570400.0,500279486,06/2025,5,17-18,0.0
2127570400.0,500279486,06/2025,6,17-18,0.0
2127570400.0,500279486,06/2025,7,17-18,0.0
2127570400.0,500279486,06/2025,8,17-18,0.0
2127570400.0,500279486,06/2025,9,17-18,0.0
2127570400.0,500279486,06/2025,10,17-18,0.0
2127570400.0,500279486,06/2025,11,17-18,0.0
2127570400.0,500279486,06/2025,12,17-18,0.0
2127570400.0,500279486,06/2025,13,17-18,0.0
2127570400.0,500279486,06/2025,14,17-18,0.0
2127570400.0,500279486,06/2025,15,17-18,0.0
2127570400.0,500279486,06/2025,16,17-18,0.0
2127570400.0,500279486,06/2025,17,17-18,0.0
2127570400.0,500279486,06/2025,18,17-18,0.0
2127570400.0,500279486,06/2025,19,17-18,0.0
2127570400.0,500279486,06/2025,20,17-18,0.0
2127570400.0,500279486,06/2025,21,17-18,0.0
2127570400.0,500279486,06/2025,22,17-18,0.0
2127570400.0,500279486,06/2025,23,17-18,0.0
2127570400.0,500279486,06/2025,24,17-18,0.0
2127570400.0,500279486,06/2025,25,17-18,0.0
2127570400.0,500279486,06/2025,26,17-18,0.0
2127570400.0,500279486,06/2025,27,17-18,0.0
2127570400.0,500279486,06/2025,28,17-18,0.0
2127570400.0,500279486,06/2025,29,17-18,0.0
2127570400.0,500279486,06/2025,30,17-18,0.0
2127570400.0,500279486,06/2025,1,18-19,0.001
2127570400.0,500279486,06/2025,2,18-19,0.001
2127570400.0,500279486,06/2025,3,18-19,0.001
2127570400.0,500279486,06/2025,4,18-19,0.001
2127570400.0,500279486,06/2025,5,18-19,0.001
2127570400.0,500279486,06/2025,6,18-19,0.001
2127570400.0,500279486,06/2025,7,18-19,0.001
2127570400.0,500279486,06/2025,8,18-19,0.001
2127570400.0,500279486,06/2025,9,18-19,0.001
2127570400.0,500279486,06/2025,10,18-19,0.001
2127570400.0,500279486,06/2025,11,18-19,0.001
2127570400.0,500279486,06/2025,12,18-19,0.001
2127570400.0,500279486,06/2025,13,18-19,0.001
2127570400.0,500279486,06/2025,14,18-19,0.001
2127570400.0,500279486,06/2025,15,18-19,0.001
2127570400.0,500279486,06/2025,16,18-19,0.001
2127570400.0,500279486,06/2025,17,18-19,0.001
2127570400.0,500279486,06/2025,18,18-19,0.001
2127570400.0,500279486,06/2025,19,18-19,0.001
2127570400.0,500279486,06/2025,20,18-19,0.001
2127570400.0,500279486,06/2025,21,18-19,0.001
2127570400.0,500279486,06/2025,22,18-19,0.001
2127570400.0,500279486,06/2025,23,18-19,0.001
2127570400.0,500279486,06/2025,24,18-19,0.001
2127570400.0,500279486,06/2025,25,18-19,0.001
2127570400.0,500279486,06/2025,26,18-19,0.001
2127570400.0,500279486,06/2025,27,18-19,0.001
2127570400.0,500279486,06/2025,28,18-19,0.001
2127570400.0,500279486,06/2025,29,18-19,0.001
2127570400.0,500279486,06/2025,30,18-19,0.001
2127570400.0,500279486,06/2025,1,19-20,0.001
2127570400.0,500279486,06/2025,2,19-20,0.0
2127570400.0,500279486,06/2025,3,19-20,0.001
2127570400.0,500279486,06/2025,4,19-20,0.0
2127570400.0,500279486,06/2025,5,19-20,0.001
2127570400.0,500279486,06/2025,6,19-20,0.001
2127570400.0,500279486,06/2025,7,19-20,0.001
2127570400.0,500279486,06/2025,8,19-20,0.001
2127570400.0,500279486,06/2025,9,19-20,0.001
2127570400.0,500279486,06/2025,10,19-20,0.0
2127570400.0,500279486,06/2025,11,19-20,0.0
2127570400.0,500279486,06/2025,12,19-20,0.0
2127570400.0,500279486,06/2025,13,19-20,0.0
2127570400.0,500279486,06/2025,14,19-20,0.0
2127570400.0,500279486,06/2025,15,19-20,0.0
2127570400.0,500279486,06/2025,16,19-20,0.0
2127570400.0,500279486,06/2025,17,19-20,0.0
2127570400.0,500279486,06/2025,18,19-20,0.0
2127570400.0,500279486,06/2025,19,19-20,0.0
2127570400.0,500279486,06/2025,20,19-20,0.0
2127570400.0,500279486,06/2025,21,19-20,0.0
2127570400.0,500279486,06/2025,22,19-20,0.0
2127570400.0,500279486,06/2025,23,19-20,0.0
2127570400.0,500279486,06/2025,24,19-20,0.0
2127570400.0,500279486,06/2025,25,19-20,0.0
2127570400.0,500279486,06/2025,26,19-20,0.0
2127570400.0,500279486,06/2025,27,19-20,0.0
2127570400.0,500279486,06/2025,28,19-20,0.0
2127570400.0,500279486,06/2025,29,19-20,0.0
2127570400.0,500279486,06/2025,30,19-20,0.0
2127570400.0,500279486,06/2025,1,20-21,5.677
2127570400.0,500279486,06/2025,2,20-21,5.553
2127570400.0,500279486,06/2025,3,20-21,5.493
2127570400.0,500279486,06/2025,4,20-21,5.367
2127570400.0,500279486,06/2025,5,20-21,5.372
2127570400.0,500279486,06/2025,6,20-21,5.338
2127570400.0,500279486,06/2025,7,20-21,5.362
2127570400.0,500279486,06/2025,8,20-21,5.158
2127570400.0,500279486,06/2025,9,20-21,5.064
2127570400.0,500279486,06/2025,10,20-21,5.104
2127570400.0,500279486,06/2025,11,20-21,5.499
2127570400.0,500279486,06/2025,12,20-21,5.468
2127570400.0,500279486,06/2025,13,20-21,4.775
2127570400.0,500279486,06/2025,14,20-21,4.707
2127570400.0,500279486,06/2025,15,20-21,4.559
2127570400.0,500279486,06/2025,16,20-21,4.446
2127570400.0,500279486,06/2025,17,20-21,4.374
2127570400.0,500279486,06/2025,18,20-21,4.393
2127570400.0,500279486,06/2025,19,20-21,4.27
2127570400.0,500279486,06/2025,20,20-21,4.207
2127570400.0,500279486,06/2025,21,20-21,4.319
2127570400.0,500279486,06/2025,22,20-21,4.321
2127570400.0,500279486,06/2025,23,20-21,4.136
2127570400.0,500279486,06/2025,24,20-21,4.111
2127570400.0,500279486,06/2025,25,20-21,4.146
2127570400.0,500279486,06/2025,26,20-21,4.265
2127570400.0,500279486,06/2025,27,20-21,4.251
2127570400.0,500279486,06/2025,28,20-21,4.327
2127570400.0,500279486,06/2025,29,20-21,4.342
2127570400.0,500279486,06/2025,30,20-21,4.369
2127570400.0,500279486,06/2025,1,21-22,6.925
2127570400.0,500279486,06/2025,2,21-22,6.867
2127570400.0,500279486,06/2025,3,21-22,6.94
2127570400.0,500279486,06/2025,4,21-22,6.893
2127570400.0,500279486,06/2025,5,21-22,6.902
2127570400.0,500279486,06/2025,6,21-22,7.029
2127570400.0,500279486,06/2025,7,21-22,7.014
2127570400.0,500279486,06/2025,8,21-22,6.89
2127570400.0,500279486,06/2025,9,21-22,6.901
2127570400.0,500279486,06/2025,10,21-22,6.995
2127570400.0,500279486,06/2025,11,21-22,6.568
2127570400.0,500279486,06/2025,12,21-22,6.722
2127570400.0,500279486,06/2025,13,21-22,6.62
2127570400.0,500279486,06/2025,14,21-22,6.621
2127570400.0,500279486,06/2025,15,21-22,6.498
2127570400.0,500279486,06/2025,16,21-22,6.514
2127570400.0,500279486,06/2025,17,21-22,6.448
2127570400.0,500279486,06/2025,18,21-22,6.427
2127570400.0,500279486,06/2025,19,21-22,6.393
2127570400.0,500279486,06/2025,20,21-22,6.386
2127570400.0,500279486,06/2025,21,21-22,6.528
2127570400.0,500279486,06/2025,22,21-22,6.458
2127570400.0,500279486,06/2025,23,21-22,6.362
2127570400.0,500279486,06/2025,24,21-22,6.419
2127570400.0,500279486,06/2025,25,21-22,6.34
2127570400.0,500279486,06/2025,26,21-22,6.524
2127570400.0,500279486,06/2025,27,21-22,6.554
2127570400.0,500279486,06/2025,28,21-22,6.604
2127570400.0,500279486,06/2025,29,21-22,6.621
2127570400.0,500279486,06/2025,30,21-22,6.654
2127570400.0,500279486,06/2025,1,22-23,6.983
2127570400.0,500279486,06/2025,2,22-23,6.998
2127570400.0,500279486,06/2025,3,22-23,7.046
2127570400.0,500279486,06/2025,4,22-23,7.047
2127570400.0,500279486,06/2025,5,22-23,6.955
2127570400.0,500279486,06/2025,6,22-23,7.12
2127570400.0,500279486,06/2025,7,22-23,7.103
2127570400.0,500279486,06/2025,8,22-23,6.975
2127570400.0,500279486,06/2025,9,22-23,7.037
2127570400.0,500279486,06/2025,10,22-23,7.105
2127570400.0,500279486,06/2025,11,22-23,6.644
2127570400.0,500279486,06/2025,12,22-23,6.749
2127570400.0,500279486,06/2025,13,22-23,6.701
2127570400.0,500279486,06/2025,14,22-23,6.704
2127570400.0,500279486,06/2025,15,22-23,6.617
2127570400.0,500279486,06/2025,16,22-23,6.572
2127570400.0,500279486,06/2025,17,22-23,6.566
2127570400.0,500279486,06/2025,18,22-23,6.495
2127570400.0,500279486,06/2025,19,22-23,6.447
2127570400.0,500279486,06/2025,20,22-23,6.458
2127570400.0,500279486,06/2025,21,22-23,6.563
2127570400.0,500279486,06/2025,22,22-23,6.542
2127570400.0,500279486,06/2025,23,22-23,6.443
2127570400.0,500279486,06/2025,24,22-23,6.516
2127570400.0,500279486,06/2025,25,22-23,6.44
2127570400.0,500279486,06/2025,26,22-23,6.579
2127570400.0,500279486,06/2025,27,22-23,6.622
2127570400.0,500279486,06/2025,28,22-23,6.678
2127570400.0,500279486,06/2025,29,22-23,6.689
2127570400.0,500279486,06/2025,30,22-23,6.721
2127570400.0,500279486,06/2025,1,23-24,7.043
2127570400.0,500279486,06/2025,2,23-24,7.087
2127570400.0,500279486,06/2025,3,23-24,7.073
2127570400.0,500279486,06/2025,4,23-24,7.011
2127570400.0,500279486,06/2025,5,23-24,7.023
2127570400.0,500279486,06/2025,6,23-24,7.144
2127570400.0,500279486,06/2025,7,23-24,7.13
2127570400.0,500279486,06/2025,8,23-24,7.04
2127570400.0,500279486,06/2025,9,23-24,7.135
2127570400.0,500279486,06/2025,10,23-24,7.094
2127570400.0,500279486,06/2025,11,23-24,6.675
2127570400.0,500279486,06/2025,12,23-24,6.775
2127570400.0,500279486,06/2025,13,23-24,6.742
2127570400.0,500279486,06/2025,14,23-24,6.692
2127570400.0,500279486,06/2025,15,23-24,6.7
2127570400.0,500279486,06/2025,16,23-24,6.612
2127570400.0,500279486,06/2025,17,23-24,6.584
2127570400.0,500279486,06/2025,18,23-24,6.569
2127570400.0,500279486,06/2025,19,23-24,6.508
2127570400.0,500279486,06/2025,20,23-24,6.538
2127570400.0,500279486,06/2025,21,23-24,6.632
2127570400.0,500279486,06/2025,22,23-24,6.597
2127570400.0,500279486,06/2025,23,23-24,6.507
2127570400.0,500279486,06/2025,24,23-24,6.588
2127570400.0,500279486,06/2025,25,23-24,6.5
2127570400.0,500279486,06/2025,26,23-24,6.673
2127570400.0,500279486,06/2025,27,23-24,6.684
2127570400.0,500279486,06/2025,28,23-24,6.741
2127570400.0,500279486,06/2025,29,23-24,6.758
2127570400.0,500279486,06/2025,30,23-24,6.695
2127570400.0,500279486,06/2025,1,23-24,64.49299999999998
2127570400.0,500279486,06/2025,2,23-24,64.15799999999997
2127570400.0,500279486,06/2025,3,23-24,64.02599999999998
2127570400.0,500279486,06/2025,4,23-24,63.87599999999998
2127570400.0,500279486,06/2025,5,23-24,64.00299999999999
2127570400.0,500279486,06/2025,6,23-24,64.22099999999998
2127570400.0,500279486,06/2025,7,23-24,64.02499999999999
2127570400.0,500279486,06/2025,8,23-24,63.564999999999976
2127570400.0,500279486,06/2025,9,23-24,63.76799999999997
2127570400.0,500279486,06/2025,10,23-24,63.665999999999976
2127570400.0,500279486,06/2025,11,23-24,62.802999999999976
2127570400.0,500279486,06/2025,12,23-24,60.75599999999999
2127570400.0,500279486,06/2025,13,23-24,60.37199999999997
2127570400.0,500279486,06/2025,14,23-24,59.762999999999984
2127570400.0,500279486,06/2025,15,23-24,59.406999999999975
2127570400.0,500279486,06/2025,16,23-24,59.32799999999999
2127570400.0,500279486,06/2025,17,23-24,58.823999999999984
2127570400.0,500279486,06/2025,18,23-24,58.563999999999986
2127570400.0,500279486,06/2025,19,23-24,58.429999999999986
2127570400.0,500279486,06/2025,20,23-24,58.323999999999984
2127570400.0,500279486,06/2025,21,23-24,58.39299999999999
2127570400.0,500279486,06/2025,22,23-24,58.26899999999999
2127570400.0,500279486,06/2025,23,23-24,58.31899999999999
2127570400.0,500279486,06/2025,24,23-24,58.235999999999976
2127570400.0,500279486,06/2025,25,23-24,58.30699999999999
2127570400.0,500279486,06/2025,26,23-24,58.676999999999985
2127570400.0,500279486,06/2025,27,23-24,60.11799999999998
2127570400.0,500279486,06/2025,28,23-24,59.70799999999998
2127570400.0,500279486,06/2025,29,23-24,60.13599999999998
2127570400.0,500279486,06/2025,30,23-24,60.273999999999994
2127570400.0,500279486,06/2025,31,23-24,0.0
2127570400.0,500279486,07/2025,1,00-01,6.694
2127570400.0,500279486,07/2025,2,00-01,6.804
2127570400.0,500279486,07/2025,3,00-01,6.812
2127570400.0,500279486,07/2025,4,00-01,7.167
2127570400.0,500279486,07/2025,5,00-01,7.083
2127570400.0,500279486,07/2025,6,00-01,6.948
2127570400.0,500279486,07/2025,7,00-01,7.01
2127570400.0,500279486,07/2025,8,00-01,6.324
2127570400.0,500279486,07/2025,9,00-01,6.304
2127570400.0,500279486,07/2025,10,00-01,6.257
2127570400.0,500279486,07/2025,11,00-01,6.296
2127570400.0,500279486,07/2025,12,00-01,6.265
2127570400.0,500279486,07/2025,13,00-01,6.375
2127570400.0,500279486,07/2025,14,00-01,6.443
2127570400.0,500279486,07/2025,15,00-01,6.272
2127570400.0,500279486,07/2025,16,00-01,6.298
2127570400.0,500279486,07/2025,17,00-01,5.684
2127570400.0,500279486,07/2025,18,00-01,6.208
2127570400.0,500279486,07/2025,19,00-01,6.174
2127570400.0,500279486,07/2025,20,00-01,6.231
2127570400.0,500279486,07/2025,21,00-01,6.343
2127570400.0,500279486,07/2025,22,00-01,6.288
2127570400.0,500279486,07/2025,23,00-01,7.281
2127570400.0,500279486,07/2025,24,00-01,7.328
2127570400.0,500279486,07/2025,25,00-01,6.967
2127570400.0,500279486,07/2025,26,00-01,7.038
2127570400.0,500279486,07/2025,27,00-01,6.896
2127570400.0,500279486,07/2025,28,00-01,7.03
2127570400.0,500279486,07/2025,29,00-01,6.956
2127570400.0,500279486,07/2025,30,00-01,6.998
2127570400.0,500279486,07/2025,31,00-01,7.046
2127570400.0,500279486,07/2025,1,01-02,6.758
2127570400.0,500279486,07/2025,2,01-02,6.767
2127570400.0,500279486,07/2025,3,01-02,6.813
2127570400.0,500279486,07/2025,4,01-02,7.203
2127570400.0,500279486,07/2025,5,01-02,6.856
2127570400.0,500279486,07/2025,6,01-02,7.027
2127570400.0,500279486,07/2025,7,01-02,7.111
2127570400.0,500279486,07/2025,8,01-02,6.403
2127570400.0,500279486,07/2025,9,01-02,6.376
2127570400.0,500279486,07/2025,10,01-02,6.316
2127570400.0,500279486,07/2025,11,01-02,6.362
2127570400.0,500279486,07/2025,12,01-02,6.323
2127570400.0,500279486,07/2025,13,01-02,6.43
2127570400.0,500279486,07/2025,14,01-02,6.477
2127570400.0,500279486,07/2025,15,01-02,6.334
2127570400.0,500279486,07/2025,16,01-02,6.362
2127570400.0,500279486,07/2025,17,01-02,6.042
2127570400.0,500279486,07/2025,18,01-02,6.281
2127570400.0,500279486,07/2025,19,01-02,6.266
2127570400.0,500279486,07/2025,20,01-02,6.313
2127570400.0,500279486,07/2025,21,01-02,6.394
2127570400.0,500279486,07/2025,22,01-02,6.334
2127570400.0,500279486,07/2025,23,01-02,7.39
2127570400.0,500279486,07/2025,24,01-02,7.41
2127570400.0,500279486,07/2025,25,01-02,7.098
2127570400.0,500279486,07/2025,26,01-02,7.143
2127570400.0,500279486,07/2025,27,01-02,7.003
2127570400.0,500279486,07/2025,28,01-02,7.086
2127570400.0,500279486,07/2025,29,01-02,7.089
2127570400.0,500279486,07/2025,30,01-02,7.096
2127570400.0,500279486,07/2025,31,01-02,7.14
2127570400.0,500279486,07/2025,1,02-03,6.818
2127570400.0,500279486,07/2025,2,02-03,6.808
2127570400.0,500279486,07/2025,3,02-03,6.849
2127570400.0,500279486,07/2025,4,02-03,7.263
2127570400.0,500279486,07/2025,5,02-03,7.051
2127570400.0,500279486,07/2025,6,02-03,7.086
2127570400.0,500279486,07/2025,7,02-03,7.138
2127570400.0,500279486,07/2025,8,02-03,6.436
2127570400.0,500279486,07/2025,9,02-03,6.447
2127570400.0,500279486,07/2025,10,02-03,6.394
2127570400.0,500279486,07/2025,11,02-03,6.429
2127570400.0,500279486,07/2025,12,02-03,6.385
2127570400.0,500279486,07/2025,13,02-03,6.451
2127570400.0,500279486,07/2025,14,02-03,6.494
2127570400.0,500279486,07/2025,15,02-03,6.515
2127570400.0,500279486,07/2025,16,02-03,6.439
2127570400.0,500279486,07/2025,17,02-03,6.349
2127570400.0,500279486,07/2025,18,02-03,6.323
2127570400.0,500279486,07/2025,19,02-03,6.322
2127570400.0,500279486,07/2025,20,02-03,6.35
2127570400.0,500279486,07/2025,21,02-03,6.429
2127570400.0,500279486,07/2025,22,02-03,6.683
2127570400.0,500279486,07/2025,23,02-03,7.448
2127570400.0,500279486,07/2025,24,02-03,7.489
2127570400.0,500279486,07/2025,25,02-03,7.174
2127570400.0,500279486,07/2025,26,02-03,7.169
2127570400.0,500279486,07/2025,27,02-03,7.034
2127570400.0,500279486,07/2025,28,02-03,7.14
2127570400.0,500279486,07/2025,29,02-03,7.168
2127570400.0,500279486,07/2025,30,02-03,7.184
2127570400.0,500279486,07/2025,31,02-03,7.197
2127570400.0,500279486,07/2025,1,03-04,6.829
2127570400.0,500279486,07/2025,2,03-04,6.817
2127570400.0,500279486,07/2025,3,03-04,6.877
2127570400.0,500279486,07/2025,4,03-04,7.273
2127570400.0,500279486,07/2025,5,03-04,7.076
2127570400.0,500279486,07/2025,6,03-04,7.156
2127570400.0,500279486,07/2025,7,03-04,7.131
2127570400.0,500279486,07/2025,8,03-04,6.444
2127570400.0,500279486,07/2025,9,03-04,6.488
2127570400.0,500279486,07/2025,10,03-04,6.446
2127570400.0,500279486,07/2025,11,03-04,6.465
2127570400.0,500279486,07/2025,12,03-04,6.412
2127570400.0,500279486,07/2025,13,03-04,6.467
